route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,dir_abbr
640,122-4901,2068419,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-5001,2068530,640-FA Forty Acres,,0,590666,40278,1,1,C
640,122-4701,2068399,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4801,2068449,640-FA Forty Acres,,0,590665,40278,1,1,C
640,122-4901,2068485,640-FA Forty Acres,,0,590663,40278,1,1,C
640,122-5001,2068531,640-FA Forty Acres,,0,590667,40278,1,1,C
640,122-4701,2068402,640-FA Forty Acres,,0,590660,40278,1,1,C
640,122-4901,2068409,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-5001,2068532,640-FA Forty Acres,,0,590666,40278,1,1,C
640,122-4701,2068450,640-FA Forty Acres,,0,590662,40278,1,1,C
640,122-4801,2068436,640-FA Forty Acres,,0,590665,40278,1,1,C
640,122-4701,2068401,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068486,640-FA Forty Acres,,0,590663,40278,1,1,C
640,122-5001,2068533,640-FA Forty Acres,,0,590667,40278,1,1,C
640,122-4701,2068451,640-FA Forty Acres,,0,590660,40278,1,1,C
640,122-4901,2068487,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-5001,2068534,640-FA Forty Acres,,0,590666,40278,1,1,C
640,122-4701,2068452,640-FA Forty Acres,,0,590662,40278,1,1,C
640,122-4801,2068437,640-FA Forty Acres,,0,590665,40278,1,1,C
640,122-4701,2068453,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068410,640-FA Forty Acres,,0,590663,40278,1,1,C
640,122-5001,2068535,640-FA Forty Acres,,0,590667,40278,1,1,C
640,122-4701,2068434,640-FA Forty Acres,,0,590660,40278,1,1,C
640,122-4901,2068488,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-5001,2068536,640-FA Forty Acres,,0,590666,40278,1,1,C
640,122-4701,2068377,640-FA Forty Acres,,0,590662,40278,1,1,C
640,122-4801,2068438,640-FA Forty Acres,,0,590665,40278,1,1,C
640,122-4701,2068378,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068411,640-FA Forty Acres,,0,590663,40278,1,1,C
640,122-5001,2068537,640-FA Forty Acres,,0,590667,40278,1,1,C
640,122-4701,2068435,640-FA Forty Acres,,0,590660,40278,1,1,C
640,122-4901,2068489,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-5001,2068538,640-FA Forty Acres,,0,590666,40278,1,1,C
640,122-4701,2068373,640-FA Forty Acres,,0,590662,40278,1,1,C
640,122-4801,2068439,640-FA Forty Acres,,0,590665,40278,1,1,C
640,122-4701,2068388,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-5001,2068539,640-FA Forty Acres,,0,590667,40278,1,1,C
640,122-4901,2068490,640-FA Forty Acres,,0,590663,40278,1,1,C
640,122-4701,2068389,640-FA Forty Acres,,0,590660,40278,1,1,C
640,122-5001,2068540,640-FA Forty Acres,,0,590666,40278,1,1,C
640,122-4901,2068412,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068390,640-FA Forty Acres,,0,590662,40278,1,1,C
640,122-4801,2068440,640-FA Forty Acres,,0,590665,40278,1,1,C
640,122-4701,2068383,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068446,640-FA Forty Acres,,0,590663,40278,1,1,C
640,122-5001,2068541,640-FA Forty Acres,,0,590667,40278,1,1,C
640,122-4701,2068382,640-FA Forty Acres,,0,590660,40278,1,1,C
640,122-4901,2068413,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068391,640-FA Forty Acres,,0,590662,40278,1,1,C
640,122-4801,2068506,640-FA Forty Acres,,0,590665,40278,1,1,C
640,122-4901,2068462,640-FA Forty Acres,,0,590663,40278,1,1,C
640,122-5001,2068542,640-FA Forty Acres,,0,590667,40278,1,1,C
640,122-4701,2068432,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068463,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068433,640-FA Forty Acres,,0,590662,40278,1,1,C
640,122-4801,2068507,640-FA Forty Acres,,0,590665,40278,1,1,C
640,122-4901,2068422,640-FA Forty Acres,,0,590663,40278,1,1,C
640,122-5001,2068543,640-FA Forty Acres,,0,590667,40278,1,1,C
640,122-4701,2068455,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068464,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068456,640-FA Forty Acres,,0,590662,40278,1,1,C
640,122-4801,2068510,640-FA Forty Acres,,0,590665,40278,1,1,C
640,122-4901,2068465,640-FA Forty Acres,,0,590663,40278,1,1,C
640,122-5001,2068544,640-FA Forty Acres,,0,590667,40278,1,1,C
640,122-4701,2068372,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068394,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068475,640-FA Forty Acres,,0,590662,40278,1,1,C
640,122-4801,2068447,640-FA Forty Acres,,0,590665,40278,1,1,C
640,122-4901,2068466,640-FA Forty Acres,,0,590663,40278,1,1,C
640,122-5001,2068545,640-FA Forty Acres,,0,590667,40278,1,1,C
640,122-4701,2068379,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068457,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068441,640-FA Forty Acres,,0,590662,40278,1,1,C
640,122-4801,2068508,640-FA Forty Acres,,0,590665,40278,1,1,C
640,122-4901,2068395,640-FA Forty Acres,,0,590663,40278,1,1,C
640,122-5001,2068546,640-FA Forty Acres,,0,590667,40278,1,1,C
640,122-4701,2068498,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068396,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068380,640-FA Forty Acres,,0,590662,40278,1,1,C
640,122-4801,2068509,640-FA Forty Acres,,0,590665,40278,1,1,C
640,122-5001,2068547,640-FA Forty Acres,,0,590667,40278,1,1,C
640,122-4701,2068431,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-5001,2068548,640-FA Forty Acres,,0,590264,40278,1,1,C
640,122-4901,2068397,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068381,640-FA Forty Acres,,0,590662,40278,1,1,C
640,122-4801,2068511,640-FA Forty Acres,,0,590665,40278,1,1,C
640,122-4701,2068476,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068398,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068492,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-5001,2068549,640-FA Forty Acres,,0,590264,40278,1,1,C
640,122-4901,2068500,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068472,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068501,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-5001,2068550,640-FA Forty Acres,,0,590264,40278,1,1,C
640,122-4701,2068364,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068502,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068365,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068420,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-5001,2068551,640-FA Forty Acres,,0,590264,40278,1,1,C
640,122-4701,2068366,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068421,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068367,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-5001,2068552,640-FA Forty Acres,,0,590264,40278,1,1,C
640,122-4901,2068494,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068368,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068495,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-5001,2068553,640-FA Forty Acres,,0,590264,40278,1,1,C
640,122-4701,2068369,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068496,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068370,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068497,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-5001,2068554,640-FA Forty Acres,,0,590264,40278,1,1,C
640,122-4701,2068371,640-FA Forty Acres,,0,590661,40278,1,1,C
640,122-4901,2068499,640-FA Forty Acres,,0,590664,40278,1,1,C
640,122-4701,2068442,640-FA Forty Acres,,0,590661,40278,1,1,C
641,122-4701,2068767,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-5001,2068641,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068735,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4701,2068766,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068680,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068640,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068738,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068659,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068768,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068679,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068639,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068769,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068660,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068731,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068678,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068642,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068730,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068646,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068729,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068677,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068627,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068728,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068656,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068689,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068676,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068612,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068687,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068657,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068686,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068675,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068636,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068685,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068658,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068684,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068674,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068635,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068688,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068670,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068755,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068725,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068634,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068683,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068647,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068709,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068763,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068633,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068682,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068648,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068740,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068762,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068622,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068774,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068649,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068697,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068761,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068632,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068773,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068650,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068760,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068724,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068631,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068698,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068653,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068772,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068723,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068625,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068692,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068654,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068770,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068722,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068624,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068673,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068655,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068672,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068721,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068623,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068754,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068651,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068707,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068720,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068645,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068771,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068652,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068690,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068719,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068644,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068705,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068661,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068716,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068718,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068626,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068696,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068662,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068715,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068752,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068643,641-EC East Campus-WB,,0,590670,40279,1,1,W
641,122-4701,2068727,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068663,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068726,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068751,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068638,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4701,2068693,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068664,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068743,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068750,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068637,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4701,2068742,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068665,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068741,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068749,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068621,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4701,2068765,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068666,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068764,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068691,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068620,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4701,2068717,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068667,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068739,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068737,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068619,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4701,2068706,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068668,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4701,2068703,641-EC East Campus-WB,,0,590672,40279,1,1,W
641,122-4901,2068736,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068618,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4701,2068734,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068669,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4901,2068776,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068630,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4701,2068733,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4801,2068671,641-EC East Campus-WB,,0,590671,40279,1,1,W
641,122-4901,2068775,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-4701,2068753,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4901,2068708,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068629,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4701,2068694,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4901,2068695,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-4701,2068732,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4901,2068699,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068617,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4701,2068758,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4901,2068759,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-4701,2068757,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4901,2068702,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068616,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4701,2068681,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4901,2068701,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-4701,2068756,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4901,2068700,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-5001,2068615,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4701,2068748,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4901,2068714,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-4701,2068747,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-5001,2068614,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4901,2068713,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-4701,2068746,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4901,2068712,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-4701,2068777,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-5001,2068628,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4901,2068711,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-4701,2068745,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-4901,2068710,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-4701,2068744,641-EC East Campus-WB,,0,590673,40279,1,1,W
641,122-5001,2068613,641-EC East Campus-WB,,0,590264,40279,1,1,W
641,122-4901,2068704,641-EC East Campus-WB,,0,590674,40279,1,1,W
641,122-4701,2068939,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4901,2068927,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068809,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068938,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4701,2068841,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068926,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068810,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068909,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068829,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068840,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068925,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068778,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068923,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068830,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068922,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068924,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068795,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068921,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068831,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068920,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068885,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068794,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068919,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068828,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068918,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068884,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068793,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068917,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068816,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068916,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068934,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068792,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068915,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068817,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068914,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068883,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068791,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068913,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068818,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068888,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068882,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068800,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068912,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068819,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068887,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068881,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068802,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068897,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068820,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068896,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068880,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068785,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068895,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068821,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068908,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068879,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068801,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068933,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068822,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068894,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068878,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068799,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068893,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068827,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068892,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068877,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068798,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068891,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068811,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068890,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068876,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068797,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068889,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068812,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068940,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068875,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068784,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068932,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068823,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068910,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068874,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068796,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068931,641-EC East Campus-EB,,1,590673,40280,1,1,E
641,122-4801,2068824,641-EC East Campus-EB,,1,590671,40280,1,1,E
641,122-4701,2068842,641-EC East Campus-EB,,1,590672,40280,1,1,E
641,122-4901,2068873,641-EC East Campus-EB,,1,590674,40280,1,1,E
641,122-5001,2068783,641-EC East Campus-EB,,1,590670,40280,1,1,E
641,122-4701,2068907,641-EC East Campus-EB,,1,590673,40280,1,1,E
